vendor_count,is_chain,CUI_American,CUI_Asian,CUI_Beverages,CUI_Cafe,CUI_Chicken Dishes,CUI_Chinese,CUI_Desserts,CUI_Healthy,CUI_Indian,CUI_Italian,CUI_Japanese,CUI_Noodle Dishes,CUI_OTHER,CUI_Street Food / Snacks,CUI_Thai,engagement_duration,tot_value_cui,preferred_order_day,preferred_order_hour,age_category
6.0,3.0,24.59,35.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.53,0.0,71.0,79.07000000000001,3.0,2.0,26
8.5,6.0,0.0,1.38,0.0,0.0,31.71,0.0,0.0,0.0,0.0,0.0,0.0,3.82,14.4,0.0,0.0,71.0,51.31,3.0,18.0,26
4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,12.39,0.0,0.0,71.0,28.87,0.0,12.0,26
3.0,1.0,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,0.0,0.0,0.0,5.34,72.0,23.470000000000002,0.0,13.0,26
3.0,2.0,6.06,13.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,0.0,0.0,72.0,24.76,0.0,10.0,26
8.5,6.0,0.0,64.89,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1.92,72.0,77.06,0.0,16.0,26
5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,2.53,6.07,3.68,5.75,0.0,0.0,72.0,19.2,2.0,18.0,26
6.0,3.0,0.0,3.65,3.88,0.0,0.0,6.78,0.0,0.0,7.64,0.0,0.0,0.0,3.72,0.0,0.0,72.0,25.669999999999998,0.0,16.0,26
7.0,5.0,0.0,33.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0.0,0.0,0.0,0.0,80.33,72.0,93.10499999999999,1.0,8.0,26
8.5,6.0,3.79,17.73,6.86,0.0,0.0,5.22,0.0,2.09,0.0,9.57,6.44,9.52,2.16,4.29,5.01,72.0,72.68,4.0,17.0,26
8.0,6.0,0.0,6.9,13.76,0.0,7.0,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,35.33,0.0,12.0,42
8.5,6.0,1.52,0.0,0.0,32.95,0.0,0.0,0.0,18.22,37.1,26.91,6.2,0.0,39.28,0.0,4.47,72.0,93.10499999999999,2.0,18.0,26
8.5,6.0,5.75,0.0,2.96,0.0,17.59,0.0,0.0,0.0,3.07,0.0,0.0,0.0,4.71,0.0,0.0,72.0,34.08,2.0,12.0,26
8.5,6.0,0.0,0.0,1.47,0.0,8.46,11.81,0.0,0.0,8.7,5.28,0.0,0.0,6.93,0.0,3.82,72.0,46.47,2.0,18.0,26
4.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58,0.0,0.0,0.0,0.0,0.0,72.0,44.58,5.0,16.0,26
2.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,0.0,0.0,73.0,29.45,0.0,9.0,26
8.5,6.0,5.12,0.0,14.26,6.96,2.41,20.28,0.0,1.89,1.7,1.21,4.27,2.5,21.81,0.0,0.0,73.0,82.41000000000001,0.0,13.0,26
8.5,6.0,1.99,23.26,13.54,0.0,5.51,3.24,0.0,9.96,0.0,0.0,0.0,8.76,10.69,6.58,0.0,73.0,83.53,3.0,16.0,26
7.0,3.0,6.01,36.98,0.0,0.0,0.0,0.0,5.81,0.0,0.0,0.0,6.3,0.0,0.0,51.26,0.0,73.0,93.10499999999999,0.0,7.0,26
8.0,6.0,7.59,2.29,1.77,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,15.08,0.0,2.01,73.0,35.099999999999994,3.0,11.0,26
3.0,3.0,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96,0.0,13.66,0.0,0.0,73.0,35.33,0.0,10.0,42
3.0,3.0,0.0,0.0,59.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,59.74,0.0,6.0,26
4.0,3.0,0.0,5.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,73.0,29.7,0.0,0.0,42
5.0,4.0,0.0,0.0,0.0,3.54,0.0,0.0,0.0,28.32,0.0,0.0,0.0,0.0,0.0,0.0,27.34,74.0,59.2,0.0,9.0,26
5.0,2.0,5.75,31.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16,0.0,74.0,43.03,0.0,1.0,26
4.0,6.0,27.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.22,0.0,0.0,0.0,0.0,0.0,74.0,47.54,1.0,9.0,26
4.0,1.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,5.02,0.0,9.04,0.0,0.0,0.0,0.0,0.0,74.0,23.81,0.0,17.0,26
2.0,1.0,0.0,62.59,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,68.81,1.0,4.0,42
3.0,3.0,0.0,0.0,5.93,0.0,0.0,0.0,1.01,0.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,74.0,10.649999999999999,0.0,11.0,26
4.0,3.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,74.0,22.35,0.0,1.0,26
4.0,4.0,0.0,0.0,0.0,2.55,3.52,4.27,0.0,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0,74.0,14.07,0.0,19.0,26
2.0,2.0,49.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,49.06,2.0,16.0,42
8.0,6.0,51.23,42.29,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.04,0.0,74.0,93.10499999999999,2.0,9.0,26
1.0,0.0,0.0,27.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,27.32,4.0,11.0,26
4.0,6.0,24.92,0.0,0.0,12.45,0.0,0.0,0.0,0.0,0.0,0.0,16.18,0.0,20.17,0.0,0.0,74.0,73.72,3.0,16.0,26
8.5,6.0,73.85,44.71,0.0,64.42,0.0,0.0,0.0,0.0,19.75,6.96,0.0,0.0,21.69,0.0,31.05,74.0,93.10499999999999,5.0,16.0,26
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.42,0.0,0.0,0.0,0.0,0.0,0.0,75.0,13.42,0.0,13.0,26
5.0,5.0,0.0,14.79,0.0,0.0,0.0,0.0,0.0,0.0,6.89,0.0,0.0,0.0,21.76,0.0,0.0,75.0,43.44,4.0,18.0,26
5.0,6.0,27.44,25.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,75.0,55.480000000000004,2.0,15.0,42
3.0,1.0,0.0,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.39,0.0,0.0,0.0,0.0,0.0,75.0,20.72,0.0,16.0,26
8.5,6.0,2.39,0.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,28.14,0.0,1.79,75.0,49.38,0.0,12.0,42
5.0,5.0,0.0,0.0,4.86,0.0,21.59,6.29,0.0,0.0,0.0,0.0,0.0,2.09,10.47,0.0,0.0,75.0,45.3,6.0,1.0,42
8.0,6.0,0.0,6.33,9.52,0.0,0.0,0.0,0.0,0.0,0.0,1.46,7.29,4.54,3.61,0.0,0.0,75.0,32.75,0.0,13.0,58
5.0,5.0,0.86,0.0,12.61,0.0,0.0,10.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,23.61,0.0,20.0,26
5.0,6.0,37.0,0.0,8.4,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,12.96,0.0,0.0,75.0,61.56,3.0,16.0,42
5.0,5.0,6.63,0.0,0.0,0.0,4.81,0.0,2.53,0.0,0.0,0.0,0.0,0.0,6.49,0.0,0.0,75.0,20.46,4.0,19.0,26
6.0,6.0,2.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.72,0.0,2.75,75.0,36.72,0.0,13.0,26
2.0,0.0,0.0,60.78,0.0,0.0,0.0,0.0,0.0,12.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,73.4,0.0,3.0,26
8.5,6.0,41.08,82.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.83,0.0,0.0,17.46,0.0,0.0,75.0,93.10499999999999,0.0,10.0,26
8.5,6.0,0.0,201.64,19.43,0.0,0.0,73.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16,0.0,75.0,93.10499999999999,0.0,3.0,26
4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.08,6.52,0.0,0.0,16.44,0.0,0.0,75.0,66.03999999999999,6.0,16.0,42
6.0,6.0,0.0,0.0,1.67,0.0,3.76,12.52,10.77,0.0,0.0,0.0,7.56,0.0,2.6,0.0,0.0,75.0,38.88,5.0,18.0,26
3.0,2.0,0.0,20.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,75.0,24.650000000000002,5.0,10.0,26
2.0,3.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78,0.0,0.0,0.0,0.0,75.0,30.08,0.0,15.0,26
2.0,1.0,6.1,0.0,18.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,24.229999999999997,0.0,8.0,26
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.93,0.0,0.0,29.42,0.0,75.0,41.35,0.0,1.0,26
8.5,6.0,4.35,9.75,0.0,0.0,0.0,9.03,0.0,2.09,0.0,2.84,5.75,2.63,8.8,0.0,0.0,75.0,45.24000000000001,0.0,11.0,58
5.0,3.0,18.46,28.8,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,52.93000000000001,3.0,4.0,26
4.0,2.0,6.58,29.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,0.0,2.5,76.0,48.78,6.0,15.0,58
6.0,6.0,0.0,0.0,0.0,0.0,6.2,14.82,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.0,0.0,76.0,26.34,0.0,11.0,26
5.0,4.0,0.0,104.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,93.10499999999999,0.0,10.0,26
8.5,6.0,1.82,8.86,4.4,0.0,9.15,0.0,2.68,0.0,0.0,5.3,2.8,0.0,4.64,0.0,0.0,76.0,39.65,6.0,14.0,26
4.0,5.0,17.57,0.0,0.0,8.32,0.0,0.0,0.0,0.0,0.0,5.22,0.0,0.0,0.0,0.0,0.0,76.0,31.11,3.0,11.0,26
3.0,4.0,0.0,0.0,3.98,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0,6.42,0.0,76.0,14.61,0.0,20.0,42
8.5,6.0,0.0,394.31,12.93,0.0,0.0,31.45,25.43,31.32,0.0,0.0,0.0,0.0,0.0,54.3,0.0,76.0,93.10499999999999,6.0,23.0,26
3.0,4.0,5.05,0.0,0.0,11.56,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,21.869999999999997,6.0,9.0,26
2.0,3.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,76.0,6.77,0.0,11.0,26
8.0,5.0,0.0,56.53,18.07,0.0,0.0,5.9,24.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,93.10499999999999,3.0,1.0,26
3.0,4.0,0.0,67.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,0.0,0.0,0.0,0.0,76.0,80.14999999999999,6.0,10.0,26
8.5,6.0,3.23,0.0,15.21,0.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,12.87,24.21,0.0,0.0,76.0,59.18,5.0,18.0,26
8.5,6.0,1.9,0.0,0.0,0.0,12.07,22.42,0.0,6.81,0.0,0.0,15.04,13.6,3.62,0.0,0.0,76.0,75.46000000000001,0.0,13.0,26
7.0,6.0,5.81,0.0,0.0,0.0,0.0,13.6,0.0,5.78,0.0,1.98,0.0,0.0,7.19,0.0,2.96,76.0,37.32,0.0,12.0,26
8.5,6.0,0.0,8.9,0.0,0.0,0.0,18.73,0.0,0.0,0.0,4.74,4.38,21.67,0.0,0.0,0.0,76.0,58.42000000000001,0.0,20.0,26
3.0,1.0,2.04,0.0,0.0,3.22,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,9.54,6.0,10.0,26
3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,6.98,8.96,0.0,0.0,0.0,0.0,76.0,18.96,0.0,12.0,26
2.0,0.0,24.78,0.0,0.0,0.0,0.0,0.0,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,49.33,0.0,10.0,26
4.0,6.0,0.0,4.46,4.58,0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.0,2.73,0.0,0.0,0.0,76.0,15.35,6.0,12.0,26
3.0,2.0,0.0,22.17,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,33.910000000000004,0.0,5.0,26
4.0,6.0,2.21,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.0,0.0,0.0,77.0,20.97,0.0,21.0,26
8.5,6.0,19.14,0.0,0.0,0.0,9.5,0.0,0.0,0.0,1.92,0.0,0.0,0.0,32.68,22.31,0.0,77.0,85.55,0.0,10.0,26
2.0,6.0,0.0,68.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.32,0.0,0.0,0.0,0.0,0.0,77.0,93.10499999999999,0.0,9.0,26
3.0,0.0,0.0,98.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.12,0.0,77.0,93.10499999999999,0.0,10.0,26
8.5,6.0,7.54,0.0,24.81,0.0,5.75,0.0,0.0,0.0,33.48,3.26,0.0,0.0,8.4,0.0,0.0,77.0,83.24000000000001,0.0,0.0,26
3.0,6.0,0.0,124.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,93.10499999999999,0.0,4.0,26
7.0,6.0,6.08,0.0,11.42,0.0,0.0,30.94,6.03,11.79,0.0,0.0,12.11,0.0,0.0,31.08,0.0,77.0,93.10499999999999,0.0,4.0,26
3.0,4.0,0.98,6.18,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,8.85,0.0,10.0,16
8.5,6.0,0.0,6.3,0.0,0.0,2.51,20.84,0.0,0.0,0.0,0.0,4.16,2.12,0.0,3.97,1.51,77.0,41.41,0.0,11.0,42
7.0,6.0,18.12,61.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.98,0.0,0.0,63.87,0.0,77.0,93.10499999999999,0.0,11.0,26
8.5,6.0,5.25,8.16,7.32,0.0,14.95,2.93,0.0,0.0,0.0,1.58,2.34,0.0,2.21,0.0,0.0,77.0,44.74,0.0,12.0,26
8.5,6.0,0.0,77.34,0.0,0.0,0.0,0.0,0.0,0.0,14.44,0.0,0.0,13.38,24.66,0.0,0.0,77.0,93.10499999999999,0.0,11.0,16
4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0,14.67,0.0,0.0,0.0,0.0,2.21,77.0,22.42,0.0,17.0,26
3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96,0.0,0.0,0.0,0.0,3.75,77.0,23.71,0.0,16.0,26
1.0,6.0,29.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.02,0.0,16.0,26
1.0,5.0,0.0,0.0,36.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,36.12,0.0,4.0,26
5.0,6.0,0.0,8.25,0.0,0.0,6.98,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,4.1,77.0,20.450000000000003,0.0,18.0,26
8.5,4.0,0.0,113.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.02,0.0,0.0,0.0,0.0,77.0,93.10499999999999,0.0,11.0,42
2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.37,0.0,0.0,0.0,0.0,0.0,0.0,77.0,26.37,0.0,19.0,42
8.0,6.0,3.82,12.79,1.6,5.91,0.0,0.0,0.0,10.26,3.01,1.22,0.0,0.0,0.0,0.0,0.0,78.0,38.61,0.0,11.0,42
4.0,1.0,0.0,67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.47,0.0,78.0,80.37,6.0,0.0,26
7.0,5.0,0.0,24.04,17.88,0.0,0.0,6.16,0.0,43.72,0.0,0.0,6.71,0.0,0.0,0.0,0.0,78.0,93.10499999999999,1.0,10.0,42
7.0,6.0,0.0,4.86,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,4.17,9.35,10.55,0.0,0.0,78.0,31.53,1.0,11.0,26
4.0,1.0,0.0,6.04,12.43,0.0,0.0,0.0,18.32,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,48.84,0.0,10.0,26
5.0,6.0,0.0,0.0,4.5,0.0,2.14,17.59,0.0,0.0,0.0,6.12,2.92,0.0,0.0,0.0,0.0,78.0,33.27,0.0,13.0,26
8.0,6.0,0.99,0.0,5.1,0.0,1.46,0.0,2.19,0.0,0.0,0.0,0.91,0.0,9.96,6.14,0.0,78.0,26.75,0.0,9.0,42
5.0,6.0,0.0,0.0,29.65,0.0,0.0,48.44,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,78.0,83.69,3.0,15.0,26
5.0,6.0,10.14,0.0,1.87,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,17.26,0.0,11.0,16
5.0,3.0,0.0,29.99,12.47,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.65,0.0,78.0,79.21000000000001,2.0,4.0,26
6.0,5.0,0.0,98.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.66,0.0,78.0,93.10499999999999,0.0,11.0,26
3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,7.31,0.0,0.0,78.0,14.6,0.0,14.0,26
3.0,6.0,39.56,44.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,83.71000000000001,0.0,12.0,26
7.0,5.0,0.0,10.19,0.0,0.0,31.15,0.0,0.0,0.0,0.0,0.0,1.82,11.93,6.23,0.0,0.0,78.0,61.31999999999999,2.0,7.0,26
4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,14.07,0.0,0.0,0.0,16.63,0.0,0.0,78.0,33.129999999999995,6.0,18.0,26
6.0,6.0,13.08,7.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,30.15,0.0,0.0,1.58,78.0,54.18,4.0,13.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,79.0,9.7,0.0,14.0,26
5.0,6.0,23.96,17.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0,0.0,0.0,0.0,79.0,53.63,0.0,15.0,26
8.0,6.0,30.7,217.81,0.0,0.0,0.0,0.0,12.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,93.10499999999999,2.0,10.0,26
7.0,6.0,17.5,36.7,0.0,0.0,0.0,0.0,0.0,6.46,0.0,0.0,12.2,0.0,0.0,0.0,0.0,79.0,72.86,2.0,2.0,26
5.0,6.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,26.69,13.36,0.0,0.0,0.0,16.36,0.0,0.0,79.0,57.510000000000005,0.0,19.0,26
3.0,1.0,0.0,49.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,49.39,1.0,6.0,26
5.0,6.0,68.24,0.0,0.0,0.0,0.0,0.0,0.0,6.64,0.0,0.0,31.14,0.0,0.0,0.0,7.45,79.0,93.10499999999999,2.0,16.0,42
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33,0.0,0.0,19.27,0.0,0.0,79.0,30.6,0.0,17.0,26
5.0,3.0,0.0,42.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,79.0,60.09,0.0,1.0,26
8.0,2.0,20.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.29,9.23,0.0,0.0,13.23,0.0,79.0,93.10499999999999,2.0,11.0,16
2.0,4.0,0.0,12.56,30.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,43.2,0.0,10.0,26
5.0,6.0,0.0,0.0,0.0,0.0,7.3,18.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,25.330000000000002,2.0,11.0,26
2.0,2.0,0.0,51.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,51.91,0.0,10.0,26
4.0,6.0,17.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,19.83,0.0,0.0,0.0,34.85,79.0,76.82,4.0,11.0,26
8.0,6.0,2.02,9.43,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,8.71,0.0,4.7,0.0,0.0,79.0,27.68,0.0,18.0,26
4.0,3.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46,0.0,7.56,11.46,0.0,79.0,32.370000000000005,0.0,15.0,26
1.0,0.0,0.0,54.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,54.47,2.0,3.0,42
7.0,6.0,0.0,0.0,0.0,13.36,0.0,0.0,0.0,36.01,8.46,26.93,15.68,0.0,0.0,0.0,0.0,79.0,93.10499999999999,0.0,10.0,26
8.0,6.0,69.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.91,56.52,0.0,0.0,0.0,0.0,0.0,80.0,93.10499999999999,3.0,18.0,26
3.0,6.0,0.0,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,60.79,80.0,85.91,0.0,17.0,26
7.0,6.0,0.0,0.0,0.0,0.0,2.94,0.0,3.19,0.0,0.0,0.0,9.06,15.87,0.0,0.0,0.0,80.0,31.060000000000002,0.0,11.0,26
8.0,6.0,1.04,0.0,0.0,0.0,3.27,0.0,1.64,3.0,0.0,44.97,0.0,0.0,0.0,5.4,0.0,80.0,59.32,0.0,19.0,26
3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.96,0.0,80.0,86.38,0.0,18.0,26
6.0,5.0,0.0,17.92,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.85,0.0,0.0,0.0,0.0,80.0,48.18000000000001,0.0,15.0,26
2.0,5.0,0.0,0.0,0.0,0.0,8.3,15.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,23.73,3.0,16.0,26
8.0,3.0,36.0,50.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,0.0,80.0,92.71000000000001,3.0,4.0,26
7.0,2.0,6.29,91.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.14,0.0,0.0,0.0,0.0,80.0,93.10499999999999,0.0,9.0,26
2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,5.85,80.0,34.95,0.0,16.0,26
8.5,4.0,6.07,53.4,0.0,0.0,0.0,5.9,0.0,66.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,93.10499999999999,0.0,5.0,26
3.0,3.0,5.4,16.56,0.0,0.0,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,80.0,28.12,3.0,12.0,42
3.0,1.0,5.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.33,0.0,0.0,80.0,42.11,0.0,9.0,26
8.5,6.0,0.0,4.01,0.0,0.0,15.02,6.51,0.0,0.0,4.64,1.96,3.81,0.0,39.98,0.0,12.82,80.0,88.75,5.0,13.0,42
8.5,6.0,0.0,0.0,113.48,5.54,0.0,1.85,0.0,0.0,0.0,0.0,24.15,0.0,6.08,0.0,0.0,80.0,93.10499999999999,2.0,7.0,26
2.0,3.0,21.32,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,32.96,0.0,16.0,26
5.0,2.0,12.07,11.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13,0.0,0.0,24.28,0.0,80.0,62.010000000000005,3.0,18.0,26
6.0,1.0,18.53,149.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.52,0.0,0.0,0.0,0.0,80.0,93.10499999999999,0.0,11.0,26
8.5,5.0,6.2,74.35,0.0,0.0,0.0,0.0,12.69,0.0,0.0,0.0,0.0,0.0,0.0,61.9,0.0,80.0,93.10499999999999,3.0,15.0,26
5.0,1.0,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,11.7,0.0,0.0,47.71,0.0,0.0,80.0,67.89,3.0,10.0,26
4.0,0.0,0.0,17.49,0.0,0.0,0.0,0.0,0.0,0.0,20.45,6.26,0.0,0.0,16.31,0.0,0.0,80.0,60.50999999999999,0.0,10.0,26
2.0,1.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,0.0,22.09,0.0,0.0,0.0,0.0,0.0,0.0,80.0,27.67,0.0,10.0,26
8.5,6.0,13.14,241.49,43.9,0.0,0.0,48.0,73.45,0.0,0.0,0.0,62.51,0.0,0.0,253.66,0.0,80.0,93.10499999999999,0.0,10.0,26
4.0,2.0,0.0,97.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,93.10499999999999,0.0,4.0,26
3.0,2.0,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,0.0,0.0,0.0,81.0,17.849999999999998,4.0,15.0,26
1.0,0.0,0.0,48.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,48.55,0.0,9.0,26
